Client_Income,Credit_Amount,Loan_Annuity,Age_Days,Employed_Days,Registration_Days,ID_Days,Phone_Change,Credit_Bureau,Divorce,Education_Days
13950.0,54504.0,2664.0,9334.0,104.0,2326.0,1183.0,143.0,1.0,0,4380
18000.0,76022.55,3220.65,9955.0,630.0,9880.0,2631.0,572.0,1.0,0,4380
24750.0,75519.0,3645.9,10996.0,830.0,7438.0,4112.0,462.0,0.0,0,4380
18000.0,27627.75,1778.4,19631.0,365243.0,2278.0,2965.0,138.0,0.0,0,4380
27000.0,132260.85,5616.9,10536.0,1736.0,8333.0,913.0,1102.0,2.0,0,4380
18000.0,100692.0,3952.8,10697.0,1946.0,9119.0,3378.0,1535.0,5.0,0,4380
24750.0,108221.4,3177.0,12842.0,2460.0,6976.0,26.0,1040.0,2.0,0,5840
9000.0,13477.5,971.55,20479.0,365243.0,11579.0,4339.0,574.0,3.0,0,5110
20250.0,22500.0,1125.0,10201.0,7249.0,1273.0,4668.0,788.0,2.0,0,4380
29250.0,18000.0,900.0,9750.0,212.0,7364.0,685.0,580.0,0.0,0,4380
12600.0,24635.7,2292.75,21510.0,365243.0,5511.0,4275.0,2.0,0.0,0,4380
29250.0,77702.4,4152.6,12884.0,1593.0,8251.0,54.0,2649.0,3.0,0,5840
11250.0,90000.0,3964.5,18341.0,7882.0,10340.0,4181.0,2483.0,2.0,0,4380
13500.0,132102.0,3555.45,19307.0,365243.0,13657.0,5146.0,1285.0,1.0,0,4380
22500.0,106264.35,3816.9,13243.0,365243.0,2184.0,429.0,785.0,0.0,0,4380
13500.0,90000.0,2631.6,10513.0,4720.0,1029.0,4199.0,2696.0,1.0,0,5110
15750.0,28341.9,1480.5,9792.0,1092.0,7227.0,4138.0,1.0,1.0,0,4380
27000.0,131926.95,3870.45,12779.0,348.0,3129.0,4665.0,2393.0,2.0,0,5840
9000.0,45000.0,3044.25,10756.0,6387.0,3463.0,4692.0,1824.0,1.0,0,4380
15750.0,18000.0,900.0,8839.0,423.0,3274.0,1512.0,0.0,0.0,0,5840
11700.0,54504.0,2664.0,10847.0,4691.0,8443.0,4908.0,2527.0,0.0,0,4380
11250.0,31500.0,1575.0,9318.0,4340.0,7044.0,5112.0,2615.0,1.0,0,4380
13500.0,15638.4,1602.45,14013.0,2995.0,10721.0,1226.0,1106.0,2.0,0,4380
