Client_Income,Credit_Amount,Loan_Annuity,Age_Days,Employed_Days,Registration_Days,ID_Days,Phone_Change,Credit_Bureau,Divorce,Education_Days
40500.0,135000.0,5155.2,9702.0,1035.0,1482.0,2365.0,440.0,5.0,0,5840
25200.0,76500.0,3825.0,10310.0,406.0,191.0,2974.0,2489.0,1.0,0,5840
36000.0,126000.0,3684.15,13450.0,605.0,3552.0,573.0,1711.0,4.0,0,5110
13500.0,149432.4,4122.0,16779.0,2046.0,7759.0,3993.0,2650.0,2.0,0,4380
18000.0,67500.0,3247.2,10193.0,2845.0,820.0,2260.0,2656.0,0.0,0,4380
27450.0,28440.0,1645.65,20459.0,365243.0,11047.0,4008.0,811.0,1.0,0,4380
31500.0,63000.0,3150.0,8522.0,3361.0,3759.0,3165.0,58.0,0.0,0,5840
28800.0,28440.0,1645.65,17594.0,391.0,2028.0,4322.0,0.0,2.0,0,5110
11250.0,29872.8,1328.85,13239.0,3912.0,7191.0,421.0,2015.0,4.0,0,5840
40500.0,96237.0,7447.5,16255.0,1840.0,9238.0,3369.0,2407.0,4.0,0,4380
10372.95,67500.0,1973.7,13652.0,9917.0,7714.0,838.0,1526.0,0.0,0,4380
14850.0,49053.6,1774.8,17316.0,365243.0,12153.0,4311.0,1186.0,5.0,0,4380
27000.0,40500.0,1961.1,9355.0,1128.0,9298.0,2019.0,673.0,1.0,0,5840
18000.0,35427.6,2046.6,9652.0,689.0,7345.0,4336.0,0.0,0.0,0,4380
4950.0,45450.0,1502.1,18374.0,365243.0,1365.0,4605.0,1838.0,3.0,0,4380
18000.0,54000.0,2700.0,10815.0,3565.0,1196.0,4663.0,1129.0,2.0,0,4380
18000.0,33750.0,1687.5,13682.0,1823.0,5181.0,762.0,1909.0,4.0,0,4380
18000.0,27363.6,1841.4,14661.0,2189.0,369.0,1860.0,325.0,2.0,0,4380
13500.0,18000.0,1857.15,16722.0,6483.0,3626.0,3842.0,1653.0,1.0,0,5840
12600.0,90000.0,2987.55,7685.0,2181.0,4916.0,3673.0,932.0,0.0,0,4380
13500.0,64848.15,5136.3,12983.0,912.0,5656.0,175.0,663.0,1.0,0,4380
8100.0,67500.0,1973.7,10053.0,2559.0,1625.0,3333.0,0.0,3.0,1,4380
12600.0,28440.0,1601.1,20825.0,365243.0,11104.0,4514.0,1672.0,0.0,0,4380
40500.0,154602.0,4520.25,10297.0,1669.0,8035.0,4724.0,707.0,1.0,0,4380
14400.0,48564.0,4154.4,10104.0,2380.0,9891.0,2514.0,628.0,0.0,0,5840
13500.0,22500.0,1125.0,9538.0,1934.0,6418.0,4303.0,316.0,0.0,0,4380
17100.0,164937.6,5463.9,8959.0,4624.0,71.0,2873.0,1777.0,1.0,0,5840
15750.0,51856.2,2209.95,7867.0,1387.0,2276.0,3123.0,2188.0,1.0,0,5110
13500.0,36000.0,1800.0,8603.0,815.0,825.0,4079.0,624.0,3.0,0,4380
13500.0,13500.0,1467.0,9358.0,774.0,2689.0,2658.0,1062.0,2.0,0,5110
18000.0,27000.0,1350.0,8659.0,504.0,3420.0,1195.0,219.0,2.0,0,4380
38250.0,135000.0,6750.0,15963.0,365243.0,13369.0,2722.0,158.0,0.0,0,5840
23400.0,109602.0,5091.75,12400.0,1545.0,5887.0,4389.0,600.0,1.0,0,4380
18000.0,132750.0,3894.3,7906.0,4511.0,1020.0,2421.0,1081.0,1.0,0,4380
15750.0,47404.8,1867.95,9840.0,395.0,7295.0,4164.0,2016.0,2.0,0,4380
18900.0,46915.2,3173.4,11576.0,2271.0,4907.0,558.0,261.0,4.0,1,5840
24750.0,198450.0,5247.9,10350.0,623.0,7594.0,4875.0,755.0,0.0,0,5840
12600.0,45627.3,2401.65,11122.0,2713.0,5369.0,4111.0,2442.0,1.0,0,4380
24750.0,50940.0,4024.35,11665.0,586.0,388.0,470.0,298.0,2.0,1,4380
9450.0,81666.0,2647.35,11603.0,902.0,423.0,5264.0,1445.0,0.0,0,5840
6975.0,13477.5,701.1,18893.0,365243.0,7022.0,4123.0,1651.0,2.0,0,4380
21150.0,36738.9,1888.65,16811.0,365243.0,11608.0,2652.0,2252.0,9.0,0,4380
22500.0,18000.0,900.0,8553.0,4270.0,3806.0,3992.0,1280.0,6.0,0,5110
4500.0,38404.8,1803.15,15502.0,7970.0,4628.0,2702.0,0.0,0.0,0,4380
13500.0,128835.0,3780.0,19199.0,365243.0,12404.0,4142.0,1398.0,5.0,0,4380
13500.0,77029.2,3067.65,12359.0,2478.0,8802.0,2923.0,148.0,9.0,0,4380
11250.0,45000.0,1680.75,10519.0,201.0,1127.0,3130.0,3.0,1.0,0,4380
24750.0,112500.0,3302.55,9776.0,1349.0,737.0,4729.0,479.0,3.0,0,5840
24300.0,67500.0,3375.0,13751.0,547.0,5118.0,961.0,533.0,5.0,0,4380
8100.0,18000.0,900.0,8427.0,225.0,3294.0,742.0,0.0,0.0,0,4380
17100.0,24635.7,2666.25,17670.0,664.0,7455.0,4880.0,689.0,6.0,0,4380
13500.0,98627.4,2826.45,7581.0,510.0,5964.0,3657.0,1511.0,0.0,0,4380
25200.0,76022.55,3028.05,17113.0,365243.0,3332.0,3333.0,1752.0,4.0,0,4380
22500.0,106159.95,3117.15,16224.0,3695.0,6970.0,3407.0,1078.0,2.0,0,4380
18000.0,17790.3,796.5,16959.0,365243.0,11404.0,4031.0,394.0,3.0,0,4380
13500.0,67050.0,3119.85,10854.0,4483.0,1550.0,4591.0,2776.0,1.0,0,4380
24750.0,53870.4,4040.55,17719.0,7690.0,1716.0,1868.0,1653.0,1.0,0,4380
13500.0,38574.9,2105.55,13201.0,4159.0,6907.0,370.0,327.0,0.0,0,4380
29250.0,59256.0,4021.65,7768.0,330.0,4924.0,3565.0,2366.0,4.0,0,5840
17550.0,62100.0,4531.95,8837.0,1265.0,1649.0,1510.0,20.0,1.0,0,4380
27900.0,21904.2,2371.95,9768.0,1516.0,5462.0,300.0,1315.0,1.0,0,5840
11250.0,40500.0,2025.0,8282.0,3924.0,5591.0,2456.0,376.0,0.0,0,4380
13500.0,52128.0,2840.85,8702.0,1342.0,3096.0,4392.0,1837.0,1.0,0,3285
18450.0,88576.2,2870.1,19036.0,6116.0,12407.0,134.0,526.0,3.0,1,4380
13500.0,72979.2,4087.8,7924.0,2572.0,3628.0,3586.0,793.0,0.0,0,4380
9000.0,100692.0,4266.0,15666.0,3021.0,5343.0,2846.0,1772.0,8.0,0,4380
31500.0,45000.0,2250.0,17787.0,3714.0,9048.0,2230.0,2513.0,2.0,0,4380
40500.0,192830.4,7159.05,18592.0,365243.0,14975.0,4101.0,1674.0,2.0,0,5840
11700.0,49500.0,1975.95,17244.0,365243.0,9280.0,4434.0,394.0,2.0,0,4380
22500.0,107820.0,3478.05,10107.0,763.0,4706.0,2179.0,1117.0,1.0,0,5840
15750.0,60147.0,3276.0,12476.0,8411.0,7977.0,4526.0,3125.0,2.0,0,4380
11250.0,67500.0,2190.6,9613.0,4708.0,3759.0,2422.0,3002.0,0.0,0,5840
30600.0,52128.0,4192.65,7898.0,2044.0,3259.0,4173.0,1180.0,3.0,0,4380
26100.0,67500.0,2605.95,17687.0,365243.0,2002.0,4363.0,935.0,1.0,0,4380
9000.0,27000.0,1350.0,12246.0,4603.0,7041.0,4781.0,635.0,0.0,0,4380
17100.0,131211.0,5572.35,11648.0,773.0,2934.0,4728.0,1100.0,0.0,0,5840
58500.0,112500.0,6165.0,19855.0,3720.0,526.0,5133.0,386.0,0.0,0,5840
22500.0,30728.7,2831.4,8774.0,375.0,1843.0,1447.0,263.0,3.0,0,4380
6750.0,39816.0,3158.55,9620.0,3711.0,5972.0,4143.0,265.0,3.0,0,4380
36000.0,22500.0,2305.35,14521.0,6040.0,10564.0,1724.0,1132.0,5.0,0,4380
9000.0,17632.8,1191.15,8582.0,1214.0,3208.0,1233.0,0.0,0.0,0,5110
13500.0,22690.8,1116.45,15692.0,2156.0,8685.0,2861.0,814.0,6.0,0,4380
7650.0,5094.0,561.6,12105.0,1432.0,2962.0,3443.0,1435.0,1.0,0,4380
31050.0,89550.0,3807.0,13933.0,5249.0,11649.0,1024.0,1814.0,1.0,0,4380
15750.0,67500.0,3127.95,11325.0,3109.0,3985.0,3985.0,2458.0,4.0,0,4380
18000.0,28341.9,1639.8,12711.0,500.0,322.0,1862.0,1925.0,0.0,0,4380
13500.0,18000.0,900.0,7782.0,762.0,6774.0,465.0,198.0,0.0,0,4380
11250.0,34826.4,2012.4,15702.0,365243.0,1439.0,2890.0,705.0,0.0,0,4380
10350.0,38152.8,1868.4,14715.0,5686.0,761.0,1903.0,2224.0,0.0,0,5840
13500.0,25470.0,1435.05,21015.0,365243.0,5118.0,3914.0,62.0,1.0,0,4380
9000.0,21564.0,1100.7,20117.0,365243.0,1840.0,4452.0,455.0,1.0,0,4380
18000.0,132547.5,5629.05,10590.0,3541.0,5206.0,4667.0,2123.0,3.0,0,4380
22500.0,54213.3,1774.8,19650.0,365243.0,6997.0,5272.0,1298.0,3.0,0,4380
11250.0,45000.0,2250.0,8686.0,729.0,437.0,3253.0,1234.0,3.0,0,4380
54000.0,169698.15,9312.3,13755.0,454.0,9968.0,924.0,1871.0,0.0,0,4380
5400.0,54504.0,2553.75,15313.0,4256.0,8574.0,2507.0,311.0,0.0,0,4380
22500.0,77630.4,3020.85,9711.0,3816.0,2787.0,4132.0,1203.0,5.0,0,4380
22500.0,27000.0,1350.0,12598.0,1750.0,8718.0,704.0,90.0,1.0,0,4380
15750.0,29191.5,1596.6,15045.0,2016.0,3549.0,612.0,382.0,2.0,0,4380
36000.0,131211.0,5216.85,10279.0,172.0,8073.0,4313.0,388.0,0.0,0,5840
11250.0,25470.0,2880.45,9560.0,1256.0,7222.0,4541.0,314.0,2.0,0,4380
13500.0,24161.85,2402.55,11247.0,3276.0,6670.0,4664.0,1723.0,0.0,0,4380
31500.0,80865.0,2236.5,10318.0,748.0,3819.0,2936.0,4.0,1.0,0,4380
18000.0,83560.5,2443.05,10363.0,278.0,4463.0,4793.0,25.0,1.0,0,4380
13005.0,8100.0,432.45,9164.0,631.0,3843.0,574.0,252.0,1.0,0,5110
11250.0,28350.0,2817.0,11897.0,5374.0,1150.0,4445.0,1931.0,2.0,0,4380
15750.0,24750.0,1613.25,9124.0,4965.0,3081.0,4207.0,1125.0,0.0,0,5840
13500.0,64008.0,2425.95,7370.0,1072.0,5159.0,3682.0,612.0,1.0,0,4380
15750.0,67500.0,2501.55,8799.0,4711.0,8621.0,4438.0,3.0,0.0,0,4380
13500.0,59256.0,3227.4,10495.0,744.0,160.0,152.0,508.0,1.0,0,5840
135000.0,22500.0,1125.0,11221.0,2631.0,548.0,4817.0,492.0,1.0,0,5840
12150.0,126258.3,3631.5,17224.0,13977.0,13530.0,4238.0,0.0,2.0,0,4380
18000.0,45000.0,2732.4,9964.0,1241.0,3452.0,5672.0,2788.0,1.0,0,5840
6750.0,13500.0,1314.9,19556.0,365243.0,7330.0,4634.0,385.0,2.0,0,4380
29250.0,52863.3,2556.0,8039.0,1418.0,105.0,822.0,600.0,1.0,0,4380
13500.0,13500.0,675.0,19006.0,365243.0,1344.0,5083.0,253.0,2.0,0,5840
13500.0,28425.6,2781.9,21382.0,365243.0,3478.0,4109.0,0.0,3.0,1,4380
15750.0,90000.0,2631.6,10769.0,897.0,5135.0,4467.0,910.0,0.0,0,4380
22500.0,45450.0,2478.6,10344.0,2067.0,5160.0,3005.0,1961.0,1.0,0,4380
20250.0,59256.0,2863.8,12479.0,9287.0,8189.0,4724.0,1359.0,0.0,0,4380
36000.0,153000.0,4207.5,15200.0,449.0,4597.0,2379.0,1070.0,0.0,0,5840
11250.0,29250.0,1126.8,10424.0,2218.0,2305.0,2306.0,179.0,1.0,0,4380
10800.0,38697.75,3070.35,19723.0,365243.0,4286.0,4436.0,0.0,0.0,0,4380
10350.0,112500.0,3302.55,16086.0,3783.0,5056.0,3275.0,460.0,0.0,0,4380
9900.0,58276.8,3030.3,13601.0,1743.0,2797.0,743.0,210.0,0.0,0,4380
17100.0,15282.0,1488.6,8153.0,2718.0,9135.0,4322.0,1294.0,0.0,0,4380
13500.0,15750.0,787.5,12417.0,711.0,1832.0,2996.0,147.0,2.0,0,4380
18000.0,211118.4,6642.0,10692.0,2185.0,1225.0,3281.0,1.0,0.0,0,5840
8550.0,57340.8,2927.7,7874.0,1055.0,2460.0,3401.0,490.0,0.0,0,4380
18000.0,79417.35,4321.35,7791.0,3269.0,4512.0,3932.0,400.0,1.0,1,4380
27000.0,90000.0,2631.6,9523.0,801.0,5902.0,3940.0,180.0,0.0,0,5840
13500.0,6282.0,333.45,14633.0,1597.0,41.0,1758.0,1521.0,1.0,0,4380
11700.0,8086.5,617.4,20461.0,14590.0,9113.0,4129.0,0.0,4.0,0,4380
13500.0,49752.0,5358.15,9351.0,678.0,4660.0,4660.0,455.0,1.0,0,5840
27000.0,18000.0,900.0,14052.0,260.0,2989.0,1170.0,851.0,0.0,0,4380
11250.0,50849.55,2167.2,9734.0,365243.0,1370.0,104.0,1598.0,0.0,0,5840
18000.0,90000.0,3201.75,16141.0,4154.0,6112.0,3317.0,304.0,0.0,0,5840
9450.0,29250.0,1462.5,11935.0,3336.0,2114.0,3047.0,237.0,2.0,0,4380
49500.0,27000.0,1350.0,11437.0,3262.0,1323.0,4483.0,290.0,0.0,0,5840
20250.0,14391.0,1562.85,7616.0,2302.0,7397.0,2525.0,1913.0,0.0,0,4380
11250.0,71550.0,2105.1,15307.0,8629.0,4656.0,2309.0,1.0,1.0,0,4380
13500.0,67500.0,2190.6,12356.0,1469.0,235.0,3962.0,2091.0,6.0,0,4380
8100.0,29628.0,1255.05,13162.0,1094.0,9475.0,362.0,1073.0,1.0,0,4380
11250.0,58500.0,1946.25,14754.0,10753.0,6047.0,1925.0,1529.0,0.0,0,4380
16200.0,38404.8,1803.15,9991.0,650.0,778.0,2652.0,645.0,2.0,0,4380
15750.0,75519.0,3868.65,7928.0,2884.0,975.0,2807.0,2641.0,1.0,0,4380
13500.0,27000.0,1350.0,11083.0,1057.0,8706.0,4346.0,628.0,0.0,0,5840
11250.0,12735.0,841.95,12606.0,3653.0,8239.0,2276.0,0.0,1.0,0,4380
15750.0,19188.0,2079.45,8917.0,682.0,3073.0,2519.0,2074.0,0.0,0,4380
24750.0,117400.5,7890.3,12405.0,1812.0,6320.0,4714.0,119.0,5.0,0,5840
18000.0,138111.3,3656.25,13396.0,575.0,4269.0,595.0,4.0,0.0,0,4380
13500.0,67500.0,3260.25,8968.0,325.0,42.0,5088.0,888.0,3.0,0,4380
19350.0,78192.0,2821.5,12549.0,2496.0,3148.0,4704.0,0.0,1.0,0,4380
18900.0,24750.0,1355.4,10112.0,307.0,9115.0,2505.0,867.0,4.0,0,5110
18000.0,27796.95,1608.75,10961.0,1112.0,80.0,4612.0,1189.0,2.0,0,4380
20250.0,47250.0,4499.1,18147.0,1201.0,1140.0,4474.0,1270.0,6.0,0,4380
9000.0,7195.5,713.7,21033.0,365243.0,12242.0,4234.0,1438.0,0.0,0,4380
13500.0,80865.0,2983.95,9518.0,3536.0,3639.0,2136.0,1098.0,1.0,0,4380
24750.0,62553.6,2259.9,13012.0,260.0,8503.0,169.0,143.0,1.0,0,4380
9000.0,24750.0,1237.5,15012.0,2633.0,2298.0,302.0,0.0,0.0,0,4380
9000.0,125640.0,3686.4,15404.0,6577.0,8962.0,2416.0,792.0,1.0,0,4380
36000.0,27000.0,1350.0,13040.0,6638.0,3452.0,213.0,353.0,0.0,0,4380
5400.0,11992.5,1181.25,16472.0,7861.0,4675.0,3561.0,1607.0,0.0,0,4380
13500.0,134550.0,3608.1,13674.0,721.0,9455.0,861.0,1735.0,2.0,0,4380
11250.0,52649.1,1752.75,15612.0,12000.0,1961.0,2752.0,0.0,0.0,0,4380
29250.0,180000.0,6670.8,7957.0,3641.0,4556.0,1514.0,650.0,0.0,0,5840
13500.0,83538.0,3552.3,12731.0,285.0,3363.0,3736.0,1261.0,0.0,0,4380
18000.0,38152.8,2026.35,7621.0,1981.0,5435.0,3357.0,151.0,2.0,0,5840
9900.0,67500.0,2654.1,18933.0,365243.0,10375.0,4559.0,484.0,1.0,0,4380
17100.0,109156.5,4637.7,12435.0,1182.0,6905.0,4953.0,675.0,3.0,0,4380
45000.0,168726.6,6265.8,8886.0,4835.0,658.0,3964.0,661.0,0.0,0,4380
18000.0,83538.0,3552.3,8292.0,3633.0,5952.0,3822.0,1501.0,0.0,1,5840
22500.0,111384.0,5700.15,8434.0,4514.0,5892.0,3834.0,336.0,2.0,0,5840
15750.0,94230.0,2604.15,7502.0,2723.0,4840.0,3655.0,0.0,0.0,0,4380
24750.0,83538.0,4032.0,8108.0,1148.0,2817.0,2814.0,812.0,2.0,1,4380
11250.0,34404.3,2459.7,7995.0,469.0,2339.0,4071.0,1519.0,2.0,0,4380
20925.0,30600.0,1872.45,7510.0,365243.0,4363.0,3445.0,820.0,2.0,1,4380
11250.0,18000.0,900.0,7826.0,1112.0,968.0,3437.0,330.0,2.0,0,5110
13500.0,67500.0,3459.6,8460.0,184.0,8363.0,1122.0,885.0,2.0,1,4380
11250.0,22752.0,1073.7,7498.0,476.0,10935.0,3793.0,1466.0,0.0,1,4380
25200.0,131411.7,3626.55,8650.0,3853.0,3893.0,3350.0,1863.0,3.0,1,5840
22500.0,64008.0,2997.0,9044.0,245.0,8695.0,1547.0,1259.0,4.0,1,5110
6750.0,10425.6,1107.45,9048.0,1661.0,8393.0,81.0,0.0,0.0,1,4380
15750.0,54504.0,3655.35,8206.0,104.0,3748.0,3903.0,3185.0,1.0,1,4380
23850.0,135450.0,3973.5,7392.0,3455.0,5151.0,3659.0,1811.0,2.0,1,4380
9000.0,17829.0,1776.15,8443.0,410.0,6013.0,4279.0,136.0,4.0,1,4380
11250.0,67500.0,2628.45,7736.0,1164.0,3387.0,3940.0,1815.0,0.0,1,5840
11250.0,59256.0,3102.3,7941.0,2289.0,540.0,4081.0,2197.0,3.0,1,5840
18000.0,26064.0,2749.95,9002.0,179.0,8553.0,1056.0,1518.0,3.0,1,4380
11250.0,13500.0,675.0,8273.0,4701.0,7710.0,3309.0,141.0,0.0,0,4380
9000.0,26955.0,1823.4,7557.0,1566.0,5601.0,1884.0,1598.0,3.0,0,3285
13500.0,70484.4,5171.4,8457.0,4397.0,2926.0,3523.0,0.0,2.0,1,4380
18000.0,36489.6,1545.75,8971.0,129.0,6761.0,2716.0,1691.0,1.0,0,5840
12600.0,22500.0,1094.4,8449.0,1479.0,3051.0,3074.0,1728.0,4.0,0,5840
24300.0,67500.0,2615.4,8720.0,1361.0,6501.0,1417.0,1012.0,0.0,0,5110
9450.0,37692.0,2057.4,9071.0,958.0,543.0,295.0,534.0,0.0,1,5840
13500.0,59256.0,3227.4,8847.0,1908.0,116.0,3103.0,706.0,6.0,0,4380
15750.0,27000.0,1350.0,8410.0,2111.0,681.0,2869.0,163.0,0.0,1,5840
13950.0,18000.0,900.0,8864.0,4333.0,932.0,3676.0,1585.0,0.0,0,5110
18000.0,60750.0,3308.4,8374.0,1995.0,1158.0,1084.0,1020.0,1.0,0,4380
11250.0,20376.0,2152.35,8179.0,1266.0,4240.0,4234.0,2552.0,1.0,0,4380
9000.0,9000.0,721.35,8977.0,710.0,6648.0,1657.0,0.0,0.0,1,4380
18000.0,29138.4,2672.55,8804.0,871.0,1415.0,701.0,1026.0,0.0,0,5840
22500.0,45000.0,2719.35,7942.0,2526.0,1270.0,4263.0,554.0,2.0,0,4380
22500.0,110217.15,4682.7,8824.0,1149.0,8805.0,1360.0,60.0,3.0,0,4380
9000.0,20250.0,1012.5,7541.0,1568.0,6053.0,3373.0,99.0,2.0,1,4380
9000.0,108947.7,3926.25,8365.0,2641.0,1548.0,1317.0,860.0,1.0,0,5840
11250.0,25470.0,2687.4,8265.0,148.0,617.0,554.0,0.0,2.0,0,4380
22500.0,80127.45,4914.9,8323.0,860.0,139.0,986.0,640.0,0.0,1,4380
27000.0,74303.1,4162.05,7647.0,1075.0,1194.0,3792.0,1134.0,0.0,0,5840
11250.0,24876.0,2473.2,8704.0,1515.0,1739.0,1155.0,933.0,3.0,0,4380
9000.0,15282.0,1813.5,7932.0,2186.0,5030.0,4241.0,542.0,3.0,0,4380
15750.0,7819.2,927.9,7463.0,2660.0,3854.0,3769.0,741.0,2.0,0,4380
36000.0,180000.0,4748.4,8858.0,884.0,983.0,4253.0,1324.0,1.0,1,5840
13500.0,92725.2,2670.3,8969.0,1189.0,7469.0,1641.0,16.0,0.0,0,5840
18000.0,59590.35,2879.55,7828.0,515.0,6145.0,4088.0,776.0,2.0,0,5110
13500.0,18000.0,900.0,7704.0,1060.0,162.0,388.0,635.0,1.0,1,4380
13500.0,39816.0,3158.55,8155.0,652.0,3028.0,818.0,0.0,0.0,1,4380
11250.0,31500.0,1575.0,8780.0,3189.0,4093.0,4537.0,0.0,0.0,0,4380
