Client_Income,Credit_Amount,Loan_Annuity,Age_Days,Employed_Days,Registration_Days,ID_Days,Phone_Change,Credit_Bureau,Divorce,Education_Days
9450.0,22500.0,1389.6,16130.0,6849.0,6008.0,3317.0,2141.0,3.0,0,4380
11250.0,8086.5,648.0,14333.0,1986.0,1147.0,1526.0,210.0,3.0,0,4380
31500.0,201384.0,8324.1,14809.0,836.0,8465.0,1988.0,1038.0,3.0,0,5840
11250.0,28403.1,1553.85,7703.0,2316.0,3064.0,3852.0,991.0,2.0,0,5840
24750.0,107550.0,3144.6,18574.0,13468.0,2651.0,4204.0,952.0,0.0,0,5840
22950.0,43650.0,2437.2,12639.0,5194.0,1541.0,4132.0,3329.0,6.0,0,4380
12150.0,48149.55,3364.2,17047.0,365243.0,9690.0,4239.0,1192.0,0.0,0,4380
9000.0,27871.2,1299.15,8451.0,102.0,2968.0,3191.0,170.0,0.0,0,4380
13500.0,54830.7,4002.75,7740.0,2736.0,9898.0,3810.0,1657.0,3.0,0,4380
47250.0,135000.0,3960.45,8454.0,393.0,430.0,4188.0,0.0,2.0,0,5840
19800.0,74070.0,2461.05,8512.0,323.0,3308.0,3957.0,956.0,1.0,0,5840
36000.0,47376.0,4396.95,10590.0,2441.0,5119.0,5501.0,453.0,0.0,0,5840
22500.0,18846.0,730.8,10861.0,193.0,183.0,1639.0,181.0,0.0,0,4380
24750.0,104256.0,3757.5,9214.0,1631.0,5765.0,3973.0,974.0,1.0,0,4380
9000.0,45000.0,1616.4,19641.0,365243.0,13126.0,4389.0,1702.0,1.0,0,4380
13500.0,45000.0,2889.0,17644.0,365243.0,5476.0,4200.0,783.0,1.0,0,5840
6750.0,41422.95,1574.55,10468.0,2981.0,4997.0,5072.0,2533.0,1.0,0,4380
9000.0,31410.0,1716.75,15790.0,2082.0,11867.0,3003.0,3022.0,2.0,0,5840
20250.0,118528.2,3465.45,14864.0,304.0,4008.0,2055.0,2661.0,5.0,0,4380
6750.0,33284.25,1267.65,11322.0,715.0,1219.0,1337.0,1559.0,1.0,0,4380
22500.0,49182.3,2681.1,8477.0,1172.0,3334.0,1144.0,990.0,0.0,0,4380
15750.0,10425.6,1135.8,13190.0,331.0,9062.0,381.0,2749.0,3.0,0,4380
10800.0,25253.1,1966.95,19959.0,365243.0,4045.0,4921.0,0.0,2.0,0,4380
15750.0,42750.0,2137.5,14028.0,735.0,9161.0,1232.0,670.0,3.0,0,5840
11250.0,34380.0,1672.2,7479.0,559.0,1414.0,3768.0,2473.0,2.0,0,5110
