Client_Income,Credit_Amount,Loan_Annuity,Age_Days,Employed_Days,Registration_Days,ID_Days,Phone_Change,Credit_Bureau,Divorce,Education_Days
11250.0,37923.75,2070.0,10110.0,727.0,4433.0,2779.0,522.0,3.0,0,5840
13500.0,84095.1,3576.15,11507.0,8189.0,1301.0,1320.0,1668.0,2.0,0,4380
20700.0,74628.0,5443.65,15950.0,893.0,3468.0,3145.0,652.0,0.0,0,4380
8100.0,80865.0,2330.55,17096.0,365243.0,3276.0,48.0,0.0,2.0,0,4380
45000.0,100692.0,4279.05,18903.0,365243.0,3609.0,4162.0,1485.0,2.0,0,5840
20700.0,15750.0,787.5,9190.0,2853.0,2423.0,4595.0,302.0,0.0,0,4380
15750.0,46915.2,2395.35,14928.0,11099.0,686.0,2123.0,1610.0,4.0,0,4380
16650.0,25470.0,2025.0,16479.0,2126.0,3225.0,3634.0,421.0,0.0,0,4380
22500.0,18000.0,900.0,8617.0,4718.0,1425.0,1264.0,286.0,0.0,0,5840
12600.0,106159.95,3117.15,11375.0,7809.0,4465.0,4456.0,2443.0,2.0,0,4380
5400.0,14814.0,725.4,19030.0,365243.0,12825.0,4756.0,0.0,0.0,0,4380
13500.0,76022.55,3015.0,9769.0,3844.0,3645.0,3645.0,1743.0,0.0,0,4380
9000.0,58500.0,2114.1,17107.0,365243.0,6950.0,4103.0,0.0,2.0,0,4380
33750.0,60147.0,3276.0,9040.0,284.0,2960.0,4733.0,534.0,5.0,0,5840
9900.0,37331.1,1594.35,18766.0,365243.0,210.0,4109.0,1630.0,2.0,0,4380
9000.0,33792.3,1588.05,15612.0,5531.0,265.0,2794.0,2565.0,0.0,0,4380
13500.0,10188.0,1020.6,15715.0,3368.0,8316.0,2846.0,1605.0,1.0,0,4380
14850.0,74628.0,5909.4,9701.0,295.0,1098.0,3689.0,189.0,7.0,0,4380
11250.0,27627.75,1183.5,16120.0,365243.0,1576.0,3074.0,0.0,0.0,0,3285
18000.0,143685.0,4214.25,14382.0,1742.0,1059.0,1587.0,504.0,0.0,0,4380
9000.0,59733.9,4359.6,10231.0,2105.0,1277.0,5546.0,0.0,5.0,0,4380
20250.0,18000.0,900.0,7766.0,3322.0,2253.0,4096.0,645.0,1.0,0,4380
27000.0,118528.2,3478.5,16159.0,1681.0,1907.0,444.0,1205.0,7.0,0,4380
13500.0,28269.0,1443.15,12755.0,2797.0,9438.0,4518.0,172.0,0.0,0,4380
18000.0,100287.0,3990.15,11165.0,7535.0,8053.0,5036.0,1206.0,1.0,0,4380
15750.0,98316.0,6027.75,7403.0,1136.0,5366.0,3566.0,2539.0,1.0,0,4380
18000.0,81404.1,2393.1,9928.0,1131.0,7570.0,3934.0,1652.0,2.0,0,4380
20250.0,108000.0,5767.2,15366.0,2390.0,10444.0,2366.0,523.0,0.0,0,5840
9000.0,22500.0,2205.0,21153.0,365243.0,6707.0,4222.0,302.0,0.0,0,4380
27450.0,23985.0,2349.45,20902.0,365243.0,11549.0,4240.0,0.0,2.0,1,5840
18000.0,58476.6,2998.8,11606.0,425.0,2330.0,4402.0,1706.0,2.0,0,4380
11250.0,26368.65,2810.7,7515.0,1133.0,688.0,1220.0,661.0,2.0,0,5840
8100.0,19188.0,2048.85,17347.0,365243.0,5982.0,4091.0,304.0,0.0,0,4380
11700.0,150681.6,4744.35,18785.0,1872.0,377.0,4249.0,2591.0,2.0,0,5840
22500.0,27796.95,1595.7,11545.0,464.0,7772.0,4929.0,254.0,2.0,0,4380
17550.0,24876.0,2826.45,9168.0,496.0,2160.0,3249.0,1843.0,4.0,0,4380
18000.0,88884.0,3192.3,9681.0,3625.0,4349.0,5072.0,2551.0,2.0,0,4380
13500.0,45450.0,2537.55,13874.0,1495.0,7276.0,1088.0,1014.0,2.0,0,4380
15750.0,83538.0,3692.7,14207.0,4486.0,9928.0,1414.0,1520.0,3.0,0,4380
11250.0,17790.3,1088.1,12108.0,1668.0,1818.0,4552.0,3292.0,0.0,0,4380
6750.0,33750.0,1843.65,9746.0,373.0,330.0,469.0,617.0,1.0,0,4380
13500.0,57340.8,2940.75,14228.0,1361.0,275.0,1417.0,641.0,1.0,0,4380
13500.0,77029.2,3480.75,14385.0,3802.0,3669.0,1594.0,268.0,1.0,0,4380
36000.0,37010.7,2428.65,10490.0,777.0,5150.0,3149.0,2.0,0.0,0,5840
6750.0,90000.0,2644.65,16522.0,365243.0,6258.0,3388.0,456.0,0.0,0,4380
40500.0,146250.0,4289.4,12108.0,3703.0,8356.0,4152.0,0.0,1.0,0,5840
20250.0,52128.0,2674.35,8605.0,1077.0,1087.0,4215.0,867.0,1.0,0,4380
15750.0,64008.0,2997.0,19189.0,365243.0,9699.0,4922.0,2463.0,1.0,0,4380
18000.0,150300.0,5737.95,15284.0,1296.0,2507.0,2438.0,0.0,0.0,0,5840
25200.0,67500.0,4142.7,11394.0,699.0,470.0,5081.0,305.0,3.0,0,5840
13950.0,85208.85,3258.45,11938.0,6893.0,1387.0,2741.0,14.0,0.0,0,4380
11250.0,67500.0,3446.55,9132.0,224.0,3058.0,3762.0,993.0,0.0,0,4380
18000.0,54504.0,3655.35,10660.0,3211.0,5310.0,1114.0,0.0,1.0,0,5110
31500.0,97999.2,2878.2,14093.0,2648.0,4005.0,1264.0,0.0,1.0,0,4380
13500.0,15791.4,1574.55,10849.0,795.0,4627.0,5001.0,1774.0,3.0,0,4380
6750.0,54449.1,1604.7,14130.0,9072.0,5818.0,1338.0,1292.0,3.0,0,4380
27000.0,31500.0,3240.45,10628.0,828.0,1056.0,513.0,445.0,0.0,0,5840
13500.0,14263.2,1705.5,10395.0,458.0,3487.0,3063.0,1.0,6.0,0,5840
22500.0,27000.0,1350.0,14741.0,10268.0,12355.0,1919.0,791.0,1.0,0,5840
11250.0,13500.0,1453.95,13534.0,1918.0,6971.0,720.0,1656.0,0.0,0,4380
13500.0,13500.0,675.0,16556.0,13378.0,3317.0,3317.0,920.0,4.0,0,4380
13500.0,45000.0,1714.05,7946.0,2296.0,2159.0,3907.0,0.0,3.0,0,4380
18000.0,110560.05,4397.85,10760.0,1686.0,4561.0,3430.0,1409.0,1.0,0,4380
11250.0,67500.0,3375.0,18072.0,1316.0,4632.0,4643.0,553.0,0.0,0,5840
15300.0,67500.0,2437.65,19056.0,365243.0,2756.0,4205.0,1704.0,0.0,0,5110
25200.0,63000.0,3043.8,16143.0,1422.0,7772.0,3339.0,515.0,3.0,0,4380
36000.0,5603.4,616.5,12319.0,2304.0,8117.0,4133.0,1891.0,8.0,0,4380
8100.0,12735.0,792.0,18598.0,365243.0,8139.0,4101.0,977.0,3.0,0,4380
15750.0,56387.7,2402.1,16885.0,2127.0,9320.0,3972.0,1316.0,2.0,0,4380
20250.0,36900.0,1788.3,19171.0,365243.0,5178.0,5213.0,1443.0,3.0,0,4380
8100.0,30369.6,2434.95,9668.0,1144.0,1089.0,1884.0,979.0,0.0,0,4380
11250.0,31343.85,3113.1,11595.0,1546.0,2034.0,2034.0,58.0,1.0,0,4380
22500.0,45000.0,2188.8,7546.0,941.0,991.0,3640.0,254.0,3.0,1,5840
11250.0,143685.0,4214.25,9834.0,1512.0,2572.0,4608.0,817.0,0.0,0,4380
6750.0,20250.0,1012.5,8722.0,137.0,3002.0,902.0,431.0,0.0,0,5840
17100.0,27000.0,1350.0,9494.0,1032.0,4087.0,2162.0,1758.0,1.0,0,4380
9900.0,23181.3,1270.35,18362.0,5205.0,10883.0,3922.0,604.0,3.0,0,4380
19350.0,18000.0,900.0,9599.0,1400.0,2198.0,2257.0,1071.0,1.0,0,4380
7875.0,45000.0,2441.25,7518.0,709.0,5174.0,2938.0,750.0,2.0,1,5840
11250.0,67500.0,3782.25,12463.0,1562.0,1014.0,4545.0,1719.0,1.0,0,5840
13500.0,26955.0,1641.6,10331.0,2124.0,6407.0,5177.0,508.0,6.0,0,4380
11250.0,52128.0,2674.35,10961.0,4183.0,2558.0,3612.0,2057.0,2.0,0,4380
11250.0,78192.0,2821.5,16516.0,365243.0,2647.0,3528.0,0.0,0.0,0,4380
11250.0,51750.0,4017.6,15308.0,221.0,10969.0,2500.0,0.0,3.0,0,4380
13365.0,66830.4,2663.1,14429.0,1660.0,9191.0,1634.0,1975.0,1.0,0,5840
21532.5,69851.7,2193.3,10120.0,269.0,7260.0,4754.0,1168.0,0.0,0,5840
15750.0,106568.1,4410.9,13102.0,365243.0,4691.0,304.0,0.0,2.0,0,4380
33750.0,128835.0,3780.0,10282.0,2631.0,2594.0,4442.0,0.0,4.0,0,5840
18000.0,118512.0,3916.8,13158.0,3923.0,10899.0,54.0,2944.0,2.0,0,5840
24750.0,112500.0,3289.5,12813.0,46.0,1241.0,3.0,1590.0,0.0,0,5840
11250.0,49053.6,1849.05,12205.0,9104.0,7722.0,4598.0,3217.0,0.0,0,4380
5850.0,31500.0,1200.6,19096.0,365243.0,2900.0,3952.0,1498.0,4.0,0,4380
18000.0,67500.0,4911.75,17197.0,2587.0,7524.0,3694.0,457.0,0.0,0,4380
13500.0,24750.0,1237.5,15406.0,1202.0,7694.0,2582.0,268.0,0.0,0,4380
14850.0,77968.8,3316.5,11101.0,7825.0,1889.0,2252.0,20.0,0.0,0,4380
22500.0,88105.5,5924.7,11073.0,1055.0,6698.0,4822.0,1637.0,3.0,0,5840
11250.0,11989.35,1435.5,9258.0,1147.0,4977.0,5204.0,788.0,2.0,0,4380
18900.0,63133.2,4047.75,12633.0,197.0,3013.0,1933.0,852.0,2.0,1,4380
15750.0,125865.0,5345.55,17683.0,365243.0,11977.0,4646.0,1792.0,2.0,0,4380
8100.0,11206.8,656.1,14391.0,10316.0,4008.0,1570.0,2492.0,0.0,0,4380
18000.0,54504.0,2553.75,9238.0,474.0,6768.0,1783.0,1739.0,2.0,0,4380
11250.0,94230.0,3039.75,15873.0,747.0,10442.0,3057.0,1517.0,2.0,0,4380
45000.0,251730.0,7373.25,15929.0,365243.0,773.0,3136.0,659.0,1.0,0,5840
12600.0,42049.8,2294.1,7896.0,4132.0,4103.0,3024.0,2.0,1.0,0,4380
11250.0,36000.0,1370.25,17116.0,365243.0,8823.0,4113.0,0.0,0.0,0,4380
29250.0,67950.0,2644.2,7402.0,1923.0,5017.0,3638.0,1743.0,2.0,0,5840
22500.0,59256.0,4021.65,19995.0,870.0,3816.0,4262.0,972.0,0.0,0,4380
15750.0,94500.0,3061.35,14140.0,8158.0,4076.0,1298.0,1591.0,1.0,0,4380
15750.0,52239.6,3814.2,9643.0,1872.0,1521.0,4542.0,2669.0,4.0,0,4380
9000.0,24750.0,1237.5,16401.0,365243.0,4354.0,3480.0,134.0,4.0,0,5840
13500.0,27000.0,1350.0,9295.0,1099.0,4165.0,1902.0,0.0,2.0,0,4380
15750.0,100692.0,4279.05,10183.0,6717.0,7517.0,4473.0,1573.0,2.0,0,5840
20700.0,10188.0,1093.95,11484.0,597.0,449.0,1080.0,722.0,9.0,0,4380
15750.0,77029.2,3276.45,16406.0,750.0,9790.0,3503.0,124.0,2.0,0,4380
15750.0,45000.0,2188.8,14265.0,610.0,7279.0,137.0,184.0,2.0,0,4380
14400.0,14341.95,1084.95,20005.0,365243.0,6962.0,4261.0,2333.0,0.0,0,4380
10800.0,28670.4,1568.25,9209.0,257.0,452.0,808.0,289.0,3.0,0,4380
11250.0,52128.0,3163.05,10444.0,1952.0,851.0,1343.0,158.0,3.0,0,5840
13500.0,55380.6,2827.35,10561.0,1171.0,1292.0,4642.0,806.0,2.0,0,4380
18450.0,172422.0,4561.2,8507.0,785.0,6315.0,4310.0,173.0,0.0,0,5840
18000.0,28670.4,1227.6,15258.0,365243.0,9326.0,2448.0,0.0,2.0,0,4380
22500.0,99308.25,3898.8,10786.0,2671.0,1051.0,3378.0,345.0,5.0,0,4380
16200.0,67500.0,2177.55,16054.0,1287.0,5796.0,3192.0,799.0,0.0,0,4380
20250.0,45000.0,3555.45,9945.0,2420.0,4651.0,2467.0,1545.0,1.0,0,4380
6750.0,27796.95,1060.65,9676.0,1737.0,581.0,2765.0,739.0,2.0,0,5840
40500.0,40500.0,2960.1,12635.0,5159.0,57.0,4103.0,226.0,2.0,0,4380
9000.0,40500.0,1982.7,10881.0,1668.0,833.0,3449.0,1253.0,3.0,0,4380
18000.0,118313.1,5277.6,19906.0,165.0,919.0,5129.0,1.0,1.0,0,5840
11250.0,34650.0,1368.9,7701.0,230.0,50.0,2142.0,2.0,0.0,0,5840
27000.0,67500.0,3464.1,14164.0,7115.0,11858.0,1222.0,1104.0,5.0,0,5840
18000.0,48564.0,4167.45,10523.0,695.0,3803.0,3175.0,421.0,1.0,0,5110
11250.0,24750.0,1237.5,15463.0,3646.0,9996.0,2627.0,476.0,0.0,0,4380
13500.0,102474.0,5245.2,18367.0,365243.0,14089.0,4496.0,0.0,2.0,0,4380
18000.0,23889.6,1609.2,12138.0,2566.0,4424.0,4442.0,2595.0,8.0,0,5840
31500.0,116217.0,4130.55,16370.0,723.0,12384.0,2612.0,848.0,0.0,0,4380
15750.0,26955.0,1475.1,18883.0,365243.0,4200.0,385.0,0.0,0.0,0,5840
51750.0,208512.0,7260.75,15631.0,1534.0,8079.0,2807.0,2769.0,1.0,0,4380
29250.0,49752.0,3618.45,16625.0,365243.0,1573.0,3764.0,286.0,2.0,0,4380
20250.0,190302.3,5246.1,17167.0,12628.0,9475.0,4332.0,522.0,2.0,0,4380
13500.0,90000.0,3201.75,8665.0,559.0,1186.0,687.0,970.0,3.0,0,4380
24750.0,102474.0,5245.2,10585.0,1018.0,3928.0,3245.0,566.0,0.0,0,5840
23850.0,83404.8,2769.3,12451.0,8506.0,5554.0,5557.0,2308.0,5.0,0,5840
11250.0,50849.55,2154.15,13162.0,1226.0,9805.0,365.0,303.0,2.0,0,4380
13500.0,85588.2,4383.0,10102.0,2559.0,4909.0,2494.0,1686.0,3.0,0,4380
13500.0,30207.6,2069.55,9241.0,386.0,2316.0,39.0,0.0,1.0,0,5840
29250.0,80865.0,2621.7,10166.0,365243.0,652.0,4659.0,2114.0,0.0,0,4380
13500.0,54504.0,2553.75,16382.0,504.0,1098.0,3391.0,1680.0,2.0,1,4380
6750.0,16173.0,1163.25,15656.0,1595.0,3462.0,2658.0,1455.0,0.0,0,4380
20250.0,90000.0,3232.8,19188.0,365243.0,4772.0,4516.0,1340.0,1.0,0,4380
9000.0,21150.0,1028.7,13765.0,1025.0,866.0,968.0,521.0,5.0,0,4380
18000.0,67500.0,3260.25,9665.0,2593.0,5660.0,3906.0,0.0,6.0,0,5840
20250.0,45034.65,1728.0,15427.0,11092.0,7867.0,2628.0,2.0,0.0,0,4380
6750.0,24458.4,1605.15,8475.0,3958.0,859.0,3666.0,1192.0,2.0,0,4380
24750.0,135000.0,3725.55,18803.0,365243.0,6191.0,4480.0,0.0,4.0,0,4380
24750.0,75519.0,3645.9,14860.0,10913.0,1878.0,2051.0,2373.0,4.0,0,4380
15750.0,100692.0,4279.05,15522.0,365243.0,2152.0,2146.0,383.0,0.0,1,4380
18000.0,29628.0,2353.95,7584.0,447.0,3346.0,3910.0,1861.0,1.0,0,5840
25200.0,90000.0,4595.4,11686.0,550.0,1649.0,4701.0,2978.0,3.0,0,4380
18000.0,43527.6,2794.5,14249.0,9028.0,7028.0,1434.0,725.0,5.0,0,5840
67500.0,104488.65,10192.05,14101.0,3540.0,9579.0,1276.0,1914.0,8.0,0,4380
5400.0,9000.0,575.1,9125.0,3733.0,3162.0,2483.0,209.0,2.0,0,4380
54000.0,90578.7,7022.7,7606.0,1164.0,1636.0,3864.0,1759.0,3.0,0,5840
18000.0,45450.0,1669.5,10225.0,1005.0,4518.0,2992.0,39.0,1.0,0,5840
18000.0,104256.0,3757.5,12505.0,1659.0,4549.0,4616.0,419.0,2.0,0,4380
20250.0,112500.0,3302.55,17511.0,365243.0,12002.0,4644.0,0.0,3.0,0,4380
16650.0,63000.0,2682.0,9931.0,305.0,7539.0,4380.0,95.0,1.0,1,4380
9000.0,36489.6,1992.6,9415.0,3077.0,3102.0,4687.0,2702.0,3.0,0,5840
17100.0,94230.0,3052.8,14810.0,5132.0,5243.0,1996.0,2258.0,2.0,0,4380
22500.0,96436.8,5151.15,12601.0,857.0,1980.0,1979.0,1483.0,4.0,0,5840
9000.0,29851.2,1679.85,10026.0,3113.0,6068.0,4489.0,2923.0,0.0,1,4380
13500.0,57139.65,2917.35,8763.0,205.0,8647.0,1373.0,1034.0,3.0,0,4380
13500.0,22500.0,2375.55,8839.0,1699.0,2615.0,4891.0,2020.0,1.0,1,5840
14400.0,13500.0,1251.0,7770.0,718.0,2371.0,3862.0,347.0,0.0,1,4380
18000.0,97038.0,3130.2,7496.0,337.0,3812.0,3620.0,0.0,3.0,0,5840
27900.0,45627.3,2785.5,8225.0,719.0,9452.0,3743.0,470.0,3.0,1,4380
47700.0,45450.0,4657.05,8217.0,1762.0,1764.0,4542.0,915.0,1.0,0,5840
7200.0,54504.0,2540.7,8832.0,5270.0,5075.0,4179.0,551.0,2.0,1,4380
22050.0,59256.0,3593.7,8752.0,1072.0,175.0,1471.0,1367.0,4.0,0,4380
11700.0,52650.0,2144.25,7705.0,563.0,5199.0,3701.0,446.0,3.0,1,4380
22500.0,67500.0,3459.6,8973.0,5596.0,5567.0,5252.0,2352.0,1.0,1,4380
13500.0,5094.0,617.4,7954.0,1031.0,253.0,4184.0,0.0,4.0,0,4380
13500.0,45238.5,3291.3,8444.0,2826.0,262.0,4192.0,2395.0,1.0,0,4380
18000.0,104256.0,3757.5,8464.0,581.0,6026.0,4025.0,0.0,2.0,0,4380
20250.0,20250.0,1012.5,7872.0,179.0,5051.0,1794.0,1521.0,0.0,1,5840
18000.0,45450.0,1773.9,7929.0,893.0,2869.0,4222.0,359.0,3.0,0,4380
15750.0,34337.7,2207.25,8711.0,244.0,3512.0,1371.0,451.0,0.0,0,4380
11330.1,34826.4,1816.2,7531.0,132.0,9474.0,2909.0,103.0,0.0,1,4380
9000.0,45110.25,2460.15,8635.0,975.0,3829.0,1318.0,395.0,0.0,1,4380
10800.0,18000.0,900.0,8586.0,1247.0,8586.0,784.0,721.0,1.0,1,5840
22500.0,31276.8,1696.5,7812.0,28.0,2463.0,4090.0,396.0,4.0,0,5840
22500.0,54504.0,2553.75,8902.0,1819.0,1196.0,4834.0,1304.0,4.0,0,5840
20250.0,27302.4,1285.65,7924.0,1593.0,3682.0,3701.0,2396.0,3.0,0,4380
18000.0,52649.1,2226.15,8462.0,411.0,5880.0,1240.0,1763.0,1.0,1,4380
36000.0,104256.0,5834.7,7486.0,1806.0,1735.0,3773.0,0.0,0.0,0,4380
18000.0,22500.0,1650.15,7888.0,784.0,3914.0,3917.0,155.0,2.0,0,4380
11250.0,54000.0,4266.45,7653.0,264.0,5374.0,3598.0,2882.0,1.0,1,5840
18000.0,18000.0,900.0,8643.0,1237.0,4971.0,4675.0,448.0,1.0,0,4380
18000.0,81666.0,2647.35,8016.0,2302.0,5571.0,3304.0,0.0,0.0,0,5840
36000.0,251730.0,6653.25,8767.0,264.0,6285.0,4745.0,14.0,0.0,1,4380
18000.0,31500.0,1544.85,7407.0,2823.0,3431.0,3599.0,1200.0,2.0,0,5840
13500.0,90000.0,2592.45,8491.0,184.0,817.0,727.0,1.0,0.0,1,5110
