Client_Income,Credit_Amount,Loan_Annuity,Age_Days,Employed_Days,Registration_Days,ID_Days,Phone_Change,Credit_Bureau,Divorce,Education_Days
18000.0,67500.0,3446.55,10778.0,271.0,5409.0,3178.0,254.0,3.0,0,4380
9000.0,29977.2,2002.95,10931.0,790.0,6130.0,857.0,521.0,1.0,0,4380
32400.0,141640.65,4693.95,13668.0,1580.0,4827.0,858.0,467.0,0.0,0,5840
5400.0,14850.0,1068.75,13351.0,1599.0,423.0,535.0,0.0,2.0,0,4380
7650.0,45000.0,2201.85,10797.0,2151.0,7251.0,5004.0,2416.0,0.0,0,4380
12150.0,20376.0,2028.15,10406.0,195.0,2482.0,4.0,1214.0,1.0,0,4380
6750.0,28887.3,1102.05,18333.0,365243.0,13972.0,4684.0,218.0,2.0,0,4380
29250.0,54504.0,2664.0,12839.0,365243.0,4355.0,7.0,2030.0,4.0,0,4380
20700.0,67950.0,6451.65,14047.0,1780.0,2830.0,1242.0,2014.0,0.0,0,5840
36000.0,100692.0,4266.0,7724.0,932.0,578.0,799.0,532.0,1.0,1,4380
9000.0,50849.55,2154.15,18489.0,365243.0,619.0,4234.0,1463.0,2.0,0,4380
13500.0,43974.0,1791.0,9442.0,686.0,4135.0,2052.0,554.0,2.0,0,4380
45000.0,83538.0,4278.15,12543.0,2995.0,392.0,4651.0,2251.0,5.0,0,4380
27000.0,164984.4,8803.35,9453.0,2606.0,7824.0,467.0,762.0,0.0,0,4380
45000.0,112500.0,5625.0,16516.0,5587.0,1322.0,3726.0,373.0,0.0,0,5840
19350.0,45000.0,2929.95,10278.0,2492.0,7006.0,5769.0,487.0,3.0,0,5840
31500.0,50533.2,3280.5,9118.0,678.0,4372.0,4231.0,2.0,0.0,0,5840
22500.0,75519.0,3088.8,17720.0,365243.0,1877.0,4889.0,2311.0,2.0,0,4380
15750.0,31500.0,1575.0,10407.0,1666.0,2472.0,474.0,591.0,1.0,0,5840
16650.0,107190.9,3147.3,16387.0,4634.0,5791.0,3294.0,1496.0,3.0,0,5840
11700.0,56250.0,2192.4,10647.0,2917.0,8170.0,3822.0,156.0,1.0,0,4380
14400.0,59848.65,2162.7,11949.0,2572.0,2335.0,3731.0,2078.0,0.0,0,5840
24750.0,21924.9,1745.1,16101.0,2847.0,1831.0,3243.0,2531.0,7.0,0,4380
10350.0,24750.0,1237.5,9904.0,4741.0,2799.0,4263.0,2922.0,1.0,0,5840
11250.0,32850.0,1847.25,11271.0,7413.0,5890.0,4819.0,1202.0,2.0,0,4380
6750.0,56605.5,1668.15,17708.0,365243.0,6976.0,4550.0,1725.0,2.0,0,4380
8100.0,25373.7,1634.4,12121.0,628.0,6483.0,4543.0,28.0,1.0,0,4380
9900.0,83404.8,2769.3,10173.0,744.0,6102.0,4494.0,2327.0,0.0,0,5840
15750.0,50849.55,2609.1,11181.0,1301.0,8417.0,4754.0,572.0,4.0,0,4380
13500.0,36000.0,1744.65,19436.0,365243.0,12438.0,4411.0,4.0,3.0,0,4380
27000.0,90000.0,4595.4,9781.0,2458.0,4218.0,1198.0,1995.0,1.0,0,5840
13500.0,52128.0,2840.85,8100.0,2048.0,1496.0,4023.0,186.0,2.0,0,4380
18000.0,49349.7,5869.8,15964.0,2878.0,391.0,3156.0,0.0,0.0,0,5840
9000.0,41479.2,1827.0,10452.0,2412.0,2033.0,2117.0,499.0,2.0,0,5840
27000.0,57466.8,3840.3,16405.0,365243.0,923.0,3542.0,521.0,1.0,0,4380
5130.0,24750.0,1237.5,17230.0,365243.0,7039.0,4426.0,330.0,0.0,0,4380
15750.0,27627.75,1780.2,13065.0,2756.0,4074.0,248.0,38.0,4.0,0,4380
38250.0,112500.0,4779.45,10374.0,2690.0,876.0,1764.0,805.0,0.0,1,5110
9000.0,25200.0,963.0,15889.0,3158.0,7807.0,3074.0,2322.0,1.0,0,4380
20250.0,36000.0,1598.85,15342.0,11684.0,7165.0,2544.0,10.0,0.0,0,4380
11250.0,28442.7,1465.2,19284.0,365243.0,1637.0,4256.0,375.0,1.0,0,5840
13500.0,45000.0,2250.0,11262.0,914.0,9238.0,2517.0,1391.0,1.0,0,4380
19350.0,50849.55,2459.25,7442.0,2953.0,2061.0,2971.0,1448.0,2.0,0,5840
12150.0,89476.65,2970.0,10703.0,365243.0,0.0,4240.0,0.0,2.0,0,4380
18000.0,52650.0,1711.35,19331.0,4677.0,3171.0,4686.0,1813.0,1.0,0,5840
15750.0,100350.0,2659.95,15749.0,2732.0,1005.0,2952.0,4.0,0.0,0,4380
27000.0,45000.0,2454.3,10939.0,713.0,4016.0,4374.0,2658.0,1.0,0,5110
13500.0,25470.0,1629.0,19090.0,365243.0,13452.0,4124.0,2001.0,2.0,0,4380
13500.0,100692.0,4857.3,10910.0,798.0,4.0,789.0,0.0,3.0,0,4380
18000.0,22950.0,2282.85,10612.0,1415.0,4748.0,3292.0,1305.0,1.0,0,5840
112500.0,118512.0,4269.6,12129.0,2284.0,870.0,4218.0,1676.0,2.0,0,4380
31500.0,18000.0,900.0,10038.0,1235.0,8220.0,2701.0,0.0,0.0,0,5840
11250.0,128835.0,4156.2,15844.0,3937.0,1436.0,3022.0,4.0,2.0,0,4380
18000.0,38250.0,1873.35,11571.0,274.0,6953.0,1749.0,605.0,2.0,0,4380
