Client_Income,Credit_Amount,Loan_Annuity,Age_Days,Employed_Days,Registration_Days,ID_Days,Phone_Change,Credit_Bureau,Divorce,Education_Days
11250.0,40500.0,3212.55,10880.0,203.0,13.0,3533.0,2288.0,3.0,0,4380
11250.0,96114.6,2823.3,9144.0,2296.0,11997.0,5390.0,704.0,1.0,0,4380
24750.0,39600.0,1507.95,18902.0,365243.0,9193.0,4750.0,0.0,3.0,0,4380
13500.0,41605.2,1952.55,9505.0,1047.0,4046.0,2170.0,279.0,4.0,0,5840
7200.0,49053.6,1862.1,16326.0,365243.0,13761.0,3473.0,2254.0,8.0,0,4380
20250.0,73331.55,6975.45,19392.0,16169.0,7154.0,4148.0,1181.0,3.0,0,4380
11250.0,11206.8,885.15,11432.0,1725.0,1764.0,4760.0,1133.0,6.0,0,4380
9000.0,44805.6,2191.95,13601.0,501.0,6403.0,789.0,658.0,2.0,1,4380
15750.0,60415.2,2673.9,14823.0,8601.0,6091.0,2035.0,1195.0,0.0,0,4380
16650.0,27000.0,1350.0,10300.0,1229.0,4664.0,2983.0,30.0,3.0,0,5110
18000.0,100692.0,4006.35,15802.0,1326.0,7817.0,2981.0,1514.0,1.0,0,5840
18000.0,35550.0,2821.5,10983.0,2186.0,2446.0,3358.0,1120.0,5.0,0,4380
15750.0,45000.0,2250.0,11573.0,1900.0,7951.0,4203.0,0.0,1.0,0,4380
31500.0,28440.0,1457.55,17159.0,6733.0,8788.0,4166.0,1149.0,1.0,0,4380
9000.0,56066.4,1821.6,16936.0,365243.0,14638.0,4130.0,2564.0,1.0,0,4380
12150.0,78169.5,2871.9,15215.0,365243.0,6577.0,1537.0,1417.0,1.0,0,4380
18000.0,86691.6,2396.7,9619.0,310.0,3025.0,2298.0,140.0,1.0,0,5110
11250.0,18000.0,900.0,10547.0,1720.0,5568.0,1695.0,350.0,0.0,0,4380
11250.0,22500.0,1220.4,17300.0,4858.0,1045.0,4241.0,749.0,1.0,0,5840
12600.0,100776.15,4282.65,19248.0,1063.0,16481.0,4831.0,1656.0,4.0,0,5840
9900.0,67500.0,1973.7,19809.0,365243.0,164.0,4101.0,863.0,1.0,0,4380
8100.0,7462.8,777.6,18022.0,365243.0,8922.0,4749.0,515.0,3.0,0,4380
20250.0,23985.0,2705.85,11920.0,2204.0,2034.0,1797.0,642.0,7.0,0,5110
9000.0,37350.0,998.1,8641.0,446.0,5250.0,1046.0,1.0,0.0,0,4380
7200.0,26955.0,1475.1,12320.0,1628.0,2386.0,4953.0,658.0,1.0,0,4380
13500.0,40500.0,2025.0,10700.0,1484.0,5792.0,5133.0,263.0,3.0,0,4380
31500.0,102429.0,3317.4,10608.0,820.0,8366.0,4033.0,1594.0,5.0,1,4380
31500.0,90000.0,4500.0,12834.0,1704.0,3819.0,16.0,141.0,0.0,0,5840
13500.0,67500.0,3446.55,19173.0,1017.0,4028.0,4807.0,7.0,3.0,0,4380
11250.0,80865.0,2621.7,14371.0,2916.0,2568.0,1582.0,65.0,0.0,0,4380
18000.0,105223.05,4707.0,10322.0,717.0,4943.0,2315.0,0.0,1.0,0,5840
7200.0,15750.0,787.5,10471.0,799.0,609.0,3143.0,0.0,0.0,0,4380
36000.0,126000.0,8467.65,8244.0,730.0,854.0,1222.0,424.0,2.0,0,4380
9000.0,149448.6,4109.4,18759.0,365243.0,8105.0,4095.0,1546.0,0.0,0,4380
13500.0,128835.0,4169.25,9147.0,1861.0,4037.0,2356.0,1750.0,2.0,0,4380
27000.0,126000.0,3478.05,14212.0,7926.0,10370.0,1406.0,1114.0,1.0,0,4380
11700.0,58280.4,2988.45,17245.0,1304.0,6501.0,4413.0,1883.0,3.0,0,5840
67500.0,52128.0,4472.55,8627.0,517.0,6138.0,4593.0,1610.0,0.0,0,5840
27000.0,90000.0,2644.65,15839.0,8811.0,5770.0,1087.0,406.0,0.0,0,5840
13500.0,83538.0,3552.3,12287.0,2540.0,5303.0,4084.0,1643.0,2.0,0,4380
13500.0,54504.0,3548.7,11150.0,1710.0,7387.0,4271.0,0.0,0.0,0,4380
24750.0,106660.8,3537.9,9248.0,1872.0,1212.0,1336.0,984.0,2.0,0,5840
15750.0,29432.25,1122.3,14073.0,4264.0,16586.0,1285.0,505.0,3.0,0,5840
19800.0,77029.2,3067.65,11669.0,1231.0,1241.0,443.0,428.0,0.0,0,4380
4950.0,11376.0,666.0,20685.0,365243.0,1027.0,4087.0,422.0,2.0,0,4380
24750.0,112500.0,4474.8,12880.0,1600.0,8056.0,13.0,1170.0,3.0,0,4380
22500.0,72846.0,5755.5,9241.0,1505.0,1083.0,3330.0,416.0,1.0,0,4380
9000.0,54734.4,2916.0,17729.0,365243.0,848.0,4444.0,1513.0,1.0,0,4380
13500.0,128835.0,3766.95,8891.0,4549.0,6622.0,3933.0,1589.0,2.0,0,4380
36000.0,52573.5,4525.2,10602.0,1253.0,756.0,2464.0,1109.0,2.0,0,5840
12150.0,51606.9,2032.2,9970.0,505.0,7167.0,4703.0,1.0,0.0,0,4380
25200.0,122301.0,5194.8,9950.0,1572.0,4559.0,1829.0,1241.0,1.0,0,5840
15750.0,40500.0,2025.0,15645.0,365243.0,8900.0,2698.0,101.0,2.0,0,4380
22500.0,55350.0,1631.25,11003.0,8071.0,2757.0,4107.0,2381.0,2.0,0,5110
9000.0,27000.0,1350.0,11779.0,1712.0,4595.0,4595.0,405.0,0.0,0,4380
7650.0,5400.0,445.95,10249.0,1600.0,3109.0,434.0,1089.0,1.0,1,4380
12600.0,33831.45,3656.25,9883.0,596.0,2007.0,1895.0,365.0,2.0,0,5840
18000.0,47436.3,2879.55,10906.0,1846.0,8694.0,4285.0,383.0,0.0,0,4380
18000.0,65250.0,2117.7,17386.0,365243.0,9400.0,4007.0,1549.0,5.0,0,4380
9000.0,67500.0,1986.75,11471.0,8070.0,8075.0,4310.0,1788.0,2.0,0,4380
11250.0,90000.0,2987.55,11162.0,7403.0,5081.0,3682.0,1299.0,0.0,0,5840
20250.0,70173.0,6849.0,13935.0,2933.0,3113.0,1108.0,1618.0,1.0,0,5840
6750.0,23985.0,2531.7,19219.0,365243.0,4807.0,4834.0,0.0,5.0,0,4380
11250.0,13500.0,675.0,10041.0,557.0,4469.0,2017.0,1243.0,1.0,0,4380
10800.0,19357.2,1898.55,17519.0,12994.0,12325.0,4609.0,1520.0,0.0,0,4380
11250.0,25470.0,2493.9,14143.0,1958.0,3821.0,1322.0,1442.0,1.0,0,4380
5850.0,8100.0,863.55,17352.0,365243.0,4963.0,4458.0,1892.0,1.0,0,4380
9000.0,18000.0,900.0,9043.0,1243.0,3430.0,1716.0,814.0,2.0,0,4380
13500.0,67950.0,1986.75,10957.0,2596.0,8690.0,4446.0,1577.0,3.0,0,4380
11250.0,45000.0,2454.3,17015.0,365243.0,5659.0,3430.0,1.0,2.0,1,4380
17100.0,64008.0,3126.15,14529.0,2478.0,1458.0,1716.0,0.0,1.0,0,4380
18000.0,49053.6,3206.7,12673.0,6486.0,999.0,3933.0,0.0,0.0,0,4380
15750.0,26368.65,1697.85,17792.0,365243.0,1186.0,4544.0,0.0,4.0,0,4380
16499.7,13500.0,675.0,10545.0,794.0,4800.0,3155.0,749.0,0.0,0,5110
15750.0,74628.0,5896.35,7869.0,2384.0,4098.0,3494.0,750.0,2.0,0,4380
22500.0,45000.0,4859.55,10616.0,1652.0,4340.0,3196.0,991.0,1.0,0,4380
4500.0,13500.0,675.0,18312.0,365243.0,11796.0,4079.0,975.0,1.0,0,4380
15750.0,16173.0,1107.0,11015.0,805.0,59.0,5169.0,290.0,1.0,0,4380
13500.0,26955.0,1200.15,14946.0,3460.0,7951.0,2148.0,316.0,5.0,0,4380
13500.0,80865.0,2621.7,12272.0,1907.0,2534.0,4048.0,1794.0,4.0,0,4380
22500.0,38697.75,2485.8,9773.0,999.0,7485.0,3657.0,640.0,2.0,0,5840
13500.0,78192.0,4254.75,10435.0,2830.0,5005.0,3100.0,1810.0,0.0,0,4380
40500.0,90000.0,3245.85,8500.0,194.0,545.0,1624.0,1431.0,2.0,0,4380
11250.0,90000.0,3201.75,10975.0,207.0,1807.0,3445.0,732.0,1.0,0,5840
18000.0,59256.0,3593.7,9685.0,1407.0,4251.0,2235.0,380.0,3.0,0,4380
19350.0,67500.0,5346.0,10635.0,264.0,2376.0,3293.0,1687.0,5.0,1,4380
10350.0,58050.0,1596.15,7445.0,227.0,4998.0,2540.0,2822.0,0.0,0,4380
26100.0,145104.75,5390.55,9226.0,3244.0,2801.0,4663.0,2538.0,1.0,0,5840
15750.0,154602.0,4091.4,8554.0,1672.0,3423.0,1211.0,907.0,0.0,0,5110
11250.0,63000.0,2314.35,7962.0,2897.0,377.0,2301.0,1083.0,2.0,0,5110
36000.0,176211.0,4845.6,8815.0,2266.0,6376.0,4011.0,651.0,0.0,0,4380
27000.0,31405.5,1910.7,15851.0,5456.0,5541.0,3040.0,1367.0,7.0,0,4380
9450.0,24750.0,722.25,14432.0,2696.0,2231.0,1622.0,1433.0,0.0,0,4380
6750.0,22500.0,1650.15,10804.0,1022.0,5345.0,3453.0,2748.0,2.0,0,4380
11250.0,55255.5,1687.95,17838.0,365243.0,1513.0,3935.0,1673.0,0.0,0,4380
20250.0,84150.0,4061.25,13045.0,6855.0,5897.0,228.0,1758.0,4.0,0,4380
22500.0,53234.55,2985.3,13914.0,3025.0,9361.0,1108.0,897.0,6.0,0,4380
36000.0,67500.0,3247.2,9574.0,4686.0,4277.0,3730.0,1088.0,1.0,0,5840
18000.0,29138.4,2985.75,9676.0,121.0,7370.0,4566.0,656.0,3.0,0,4380
22500.0,14400.0,1437.3,12766.0,2258.0,7358.0,5034.0,1763.0,4.0,0,5840
13950.0,27000.0,1350.0,7849.0,1913.0,1551.0,1551.0,1457.0,1.0,0,4380
9000.0,24750.0,1237.5,9477.0,3340.0,3483.0,3492.0,1738.0,3.0,0,4380
14400.0,134503.65,4351.95,17572.0,365243.0,4643.0,4670.0,1783.0,5.0,0,4380
13500.0,135000.0,3712.5,10426.0,4816.0,7008.0,4921.0,2169.0,2.0,0,4380
16650.0,45000.0,2110.95,9802.0,1691.0,896.0,2460.0,405.0,1.0,0,4380
9000.0,27000.0,1350.0,15375.0,365243.0,4072.0,2564.0,944.0,2.0,0,4380
15750.0,45000.0,3568.5,12192.0,1322.0,7488.0,4163.0,495.0,0.0,0,4380
4500.0,12809.25,1187.55,9380.0,635.0,7126.0,4988.0,247.0,2.0,0,4380
18000.0,40500.0,2649.6,10088.0,1490.0,2151.0,4593.0,1647.0,4.0,0,5840
13500.0,7394.4,357.75,15215.0,360.0,10917.0,2401.0,1547.0,2.0,0,4380
22500.0,45000.0,2250.0,19017.0,1420.0,9337.0,4322.0,596.0,0.0,0,5840
22500.0,81666.0,2353.5,10978.0,479.0,4444.0,2643.0,1.0,0.0,0,4380
